,address,zid
0,1507-151st-Ave-NE-Bellevue-WA-98007,48743516
1,2597-134th-Ave-SE-Bellevue-WA-98005,49135675
2,2500-118th-Ave-SE-APT-16-203-Bellevue-WA-98005,48963018
3,13015-SE-46th-St-Bellevue-WA-98006,48746907
4,14633-Ne-31st-St-9B-Bellevue-WA-98007,2101457699
5,700-702-143rd-Pl-Se-Bellevue-WA-98007,2101929391
6,16422-SE-8th-St-Bellevue-WA-98008,48912840
7,1023-143rd-Ave-SE-Bellevue-WA-98007,48667123
8,2405-166th-Ave-NE-Bellevue-WA-98008,48662813
9,1451-185th-Ave-NE-Bellevue-WA-98008,49088980
10,12615-NE-32nd-St-Bellevue-WA-98005,48658368
11,16237-SE-7th-St-Bellevue-WA-98008,48912750
12,10700-NE-4th-St-UNIT-2312-Bellevue-WA-98004,2105629501
13,16636-SE-15th-St-Bellevue-WA-98008,49035081
14,2804-140th-Ave-NE-Bellevue-WA-98005,48788070
15,15249-SE-59th-St-Bellevue-WA-98006,49080163
16,4426-147th-Pl-NE-APT-A1-Bellevue-WA-98007,49015777
17,13038-NE-8th-St-Bellevue-WA-98005,96680255
18,1905-156th-Ave-SE-Bellevue-WA-98007,48660027
19,14338-Somerset-Blvd-SE-Bellevue-WA-98006,49063103
20,2641-110th-Ave-NE-HOUSE-Bellevue-WA-98004,2101598699
21,16824-Northup-Way-Bellevue-WA-98008,48807165
22,2521-103rd-Ave-SE-Bellevue-WA-98004,48691574
23,15656-Main-St-Bellevue-WA-98008,48913743
24,11289-NE-37th-Pl-Bellevue-WA-98004,49145676
25,10220-NE-21st-Pl-Bellevue-WA-98004,49141245
26,2302-103rd-Ave-NE-Bellevue-WA-98004,48683604
27,0-42nd-Pl-L-14-Bellevue-WA-98027,2101483917
28,1911-156th-Ave-SE-Bellevue-WA-98007,48659971
29,3911-Lake-Washington-Blvd-SE-B-30-Bellevue-WA-98006,82366295
30,16356-SE-40th-St-Bellevue-WA-98006,48931595
31,111-108th-Ave-NE-0-Bellevue-WA-98004,2101455699
32,0-42nd-Pl-L-13-Bellevue-WA-98027,2101483918
33,16639-SE-14th-St-Bellevue-WA-98008,49035067
34,1065-185th-Ave-NE-Bellevue-WA-98008,49088757
35,1102-Bellevue-Way-SE-APT-1-Bellevue-WA-98004,50881934
36,11052-NE-33rd-Pl-APT-A7-Bellevue-WA-98004,72497453
37,111-108th-Ave-NE-UNIT-A303-Bellevue-WA-98004,2101350621
38,1028-Belfair-Rd-Bellevue-WA-98004,49113403
39,10516-NE-32nd-Pl-Bellevue-WA-98004,2115910039
40,9912-SE-16th-St-Bellevue-WA-98004,48680417
41,9803-NE-30th-St-Bellevue-WA-98004,49080709
42,43-Skagit-Ky-Bellevue-WA-98006,48978340
43,15751-NE-18th-St-APT-4A-Bellevue-WA-98008,48728852
44,5812-Lake-Washington-Blvd-SE-Bellevue-WA-98006,48774859
45,10650-NE-9th-Pl-UNIT-825-Bellevue-WA-98004,2103818902
