,address,zid
543,16783-SE-59th-St-Bellevue-WA-98006,70578070
544,14933-NE-1st-Pl-APT-D-Bellevue-WA-98007,2108212579
545,14633-NE-31st-St-APT-B9-Bellevue-WA-98007,2101525160
546,14909-SE-45th-Pl-Bellevue-WA-98006,48784997
547,13725-SE-23rd-Ln-Bellevue-WA-98005,49059588
548,10509-SE-10th-Ct-Bellevue-WA-98004,2101766565
549,178-Xx-Se-63rd-Pl-Bellevue-WA-98006,2101633729
551,5791-153rd-Ave-SE-Bellevue-WA-98006,49125703
552,12224-SE-39th-St-Bellevue-WA-98006,48799437
553,15907-SE-9th-St-Bellevue-WA-98008,48912680
555,16823-33rd-Ave-SW-Burien-WA-98166,48838379
557,2412-SW-172nd-St-Burien-WA-98166,48762412
558,2526-SW-146th-Ln-Burien-WA-98166,49049453
561,13038-2nd-Ave-S-Burien-WA-98168,48734031
563,3774-SW-171st-St-Burien-WA-98166,48817070
564,16436-13th-Ave-SW-Burien-WA-98166,48661313
565,435-SW-155th-St-APT-F-Burien-WA-98166,2101324465
566,231-S-177th-Pl-Seattle-WA-98148,2103357859
569,13205-1st-Ave-S-Burien-WA-98168,2101210960
570,0-S-152nd-St-Burien-WA-98148,2124152449
571,13643-Des-Moines-Memorial-Dr-S-Burien-WA-98168,48842885
572,13417-4th-Ave-S-Burien-WA-98168,48734129
573,17433-Sylvester-Rd-SW-Burien-WA-98166,48838441
574,13624-Occidental-Ave-S-Burien-WA-98168,48843547
577,1128-SW-134th-St-Burien-WA-98146,48761183
578,450-SW-154th-St-Burien-WA-98166,48712517
579,11935-Marine-View-Dr-SW-Burien-WA-98146,49056482
582,16200-16th-Ave-SW-Burien-WA-98166,48839614
584,17404-Ambaum-Blvd-S-Seattle-WA-98148,63334225
585,15325-6th-Ave-SW-Burien-WA-98166,2103241248
587,13104-12th-Ave-S-Burien-WA-98168,48811412
588,16527-Maplewild-Ave-SW-Burien-WA-98166,49049008
591,421-SW-132nd-St-Burien-WA-98146,48871345
592,16027-7th-Ave-SW-Burien-WA-98166,48712131
593,1015-SW-151st-St-Burien-WA-98166,48766199
594,302-SW-146th-St-Burien-WA-98166,48767609
595,12109-24th-Pl-SW-Burien-WA-98146,49056324
597,17431-Ambaum-Blvd-S-UNIT-D13-Seattle-WA-98148,48860798
598,13427-Occidental-Ave-S-Burien-WA-98168,48733925
599,16257-2nd-Pl-S-Burien-WA-98148,2118406414
600,829-S-147th-St-Burien-WA-98168,49114455
603,14421-8th-Ave-SW-Burien-WA-98166,63334214
604,13422-12th-Ave-S-Burien-WA-98168,48751815
605,14415-6th-Ave-S-Burien-WA-98168,48712181
606,14237-11th-Ave-SW-Burien-WA-98166,48934923
608,2435-Sylvester-Rd-SW-Burien-WA-98166,48762462
609,13419-8th-Ave-S-Burien-WA-98168,48734319
610,111-SW-130th-St-Burien-WA-98146,49022077
611,16239-2nd-Pl-S-14-Burien-WA-98148,82366505
612,1231-SW-132nd-Ln-APT-1031-Burien-WA-98146,2119480955
614,13207-4th-Ave-S-Burien-WA-98168,48734140
615,16615-16th-Ave-SW-Burien-WA-98166,48840641
617,15310-1st-Ave-S-Burien-WA-98148,2103272031
618,1223-SW-126th-St-UNIT-1221D-Burien-WA-98146,2108063397
619,848-SW-132nd-St-Burien-WA-98146,48761163
620,515-SW-128th-St-Burien-WA-98146,48761164
621,15904-20th-Ave-SW-Burien-WA-98166,48940605
625,Des-Moines-Memorial-Dr-S-Burien-WA-98148,2101333266
626,16821-33rd-Ave-SW-Burien-WA-98166,2103361104
627,643-S-150th-St-Burien-WA-98148,2101198926
628,1925-SW-170th-St-Normandy-Park-WA-98166,48982430
629,17624-1st-Ave-S-APT-C201-Burien-WA-98148,2101376327
630,13417-Occidental-Ave-S-Burien-WA-98168,54829537
631,15100-6th-Ave-SW-UNIT-305-Burien-WA-98166,89824956
632,12227-Shorewood-Dr-SW-Burien-WA-98146,65221854
