,address,zid
302,11518-165th-Ct-NE-Redmond-WA-98052,48794676
303,16126-NE-44th-Ct-Redmond-WA-98052,49012256
304,3325-279th-Ave-NE-Redmond-WA-98053,48658834
305,11070-Elliston-Way-NE-Redmond-WA-98053,84758528
306,17613-NE-138th-St-Redmond-WA-98052,48758657
307,9505-163rd-Pl-NE-Redmond-WA-98052,48876793
308,4314-268th-Ave-NE-Redmond-WA-98053,48731654
309,16772-NE-86th-Ct-Redmond-WA-98052,84760923
310,5906-158th-Way-NE-Redmond-WA-98052,48961301
311,18925-NE-103rd-St-Redmond-WA-98052,48667842
312,12244-169th-Pl-NE-Redmond-WA-98052,2101295150
313,17803-NE-93rd-Way-UNIT-1-Redmond-WA-98052,2105381294
