,address,zid
189,15068-NE-144th-St-Redmond-WA-98052,48803915
193,8012-145th-Ave-NE-D2-Redmond-WA-98052,48735648
199,7571-Old-Redmond-Rd-APT-12-Redmond-WA-98052,2103016699
200,13313-157th-Ave-NE-Redmond-WA-98052,48838711
202,10611-154th-Pl-NE-LOT-15-Redmond-WA-98052,2105562067
203,3005-273rd-Ave-NE-Redmond-WA-98053,48850886
204,25455-NE-80th-St-Redmond-WA-98053,48707703
205,7930-170th-Pl-NE-Redmond-WA-98052,48681448
206,7802-134th-Ave-NE-Redmond-WA-98052,48701228
207,11752-163rd-Pl-NE-Redmond-WA-98052,122182675
209,9642-222nd-Ct-NE-Redmond-WA-98053,60972856
211,10623-154th-Pl-NE-LOT-12-Redmond-WA-98052,2105562069
213,6744-218th-Ave-NE-Redmond-WA-98053,48878888
215,9670-222nd-Ct-NE-Redmond-WA-98053,60972860
216,9312-178th-Pl-NE-UNIT-2-Redmond-WA-98052,48664342
218,3103-280th-Ave-NE-Redmond-WA-98053,48768373
219,23820-NE-61st-St-Redmond-WA-98053,52391251
220,7495-Old-Redmond-Rd-417-Redmond-WA-98052,82786976
222,Xxxx-Redmond-woodinville-Rd-NE-Redmond-WA-98052,2102378223
224,21867-NE-Redmond-Fall-City-Rd-Redmond-WA-98053,48747141
227,8410-169th-Pl-NE-102-Redmond-WA-98052,2102360841
228,5355-204th-Pl-NE-Redmond-WA-98053,48752431
229,17340-NE-36th-St-Redmond-WA-98052,48847788
230,7008-238th-Ave-NE-Redmond-WA-98053,2101535996
231,15714-NE-113th-Ct-Redmond-WA-98052,48810014
232,11580-158th-Ave-NE-Redmond-WA-98052,2102778363
233,12607-Avondale-Rd-NE-Redmond-WA-98052,48842774
240,16930-NE-84th-Ct-LOT11-Redmond-WA-98052,2102974334
241,15357-NE-107th-Way-LOT-30-Redmond-WA-98052,2107183468
242,5829-246th-Pl-NE-Redmond-WA-98053,49027427
243,3828-E-Ames-Lake-Dr-NE-Redmond-WA-98053,96679968
248,6011-224th-Ave-NE-Redmond-WA-98053,48878935
249,6226-148th-Ave-NE-Redmond-WA-98052,108802654
250,9115-177th-Pl-NE-Redmond-WA-98052,88874645
251,7323-Old-Redmond-Rd-APT-10-D-Redmond-WA-98052,2101391744
252,16190-NE-115th-Ct-Redmond-WA-98052,80114927
254,5908-185th-Ct-NE-6102-Redmond-WA-98052,2101346569
255,15821-NE-Leary-Way-Redmond-WA-98052,2101151298
256,7330-1-2-151st-Ave-NE-Redmond-WA-98052,48995701
258,26321-NE-45th-St-Redmond-WA-98053,48731586
259,6742-137th-Ave-NE-APT-435-Redmond-WA-98052,2101823008
265,7112-134th-Ave-NE-Redmond-WA-98052,49077747
268,7224-237th-Ave-NE-Redmond-WA-98053,49138377
269,12425-Adair-Creek-Way-NE-Redmond-WA-98053,96669417
271,29224-NE-Tolt-Hill-Rd-Carnation-WA-98014,48775243
272,9805-Avondale-Rd-NE-APT-Q247-Redmond-WA-98052,82242259
273,17410-NE-36th-St-Redmond-WA-98052,48847796
275,8801-W-Snoqualmie-Valley-Rd-Redmond-WA-98053,2101476278
276,10615-154th-Pl-NE-LOT-14-Redmond-WA-98052,2102315534
277,16910-NE-84th-Ct-LOT9-Redmond-WA-98052,2101149377
278,9308-177th-Pl-NE-UNIT-4-Redmond-WA-98052,48664419
279,6260-139th-Ave-NE-APT-74-Redmond-WA-98052,49058195
280,7628-138th-Pl-NE-Redmond-WA-98052,49088088
282,16918-NE-131st-Pl-Redmond-WA-98052,49083884
283,14608-NE-80th-Pl-C36-Redmond-WA-98052,48735782
284,21846-NE-103rd-St-Redmond-WA-98053,49126438
285,15821-NE-Leary-Way-APT-C215-Redmond-WA-98052,2101158495
286,4120-236th-Ave-NE-Redmond-WA-98053,48740173
288,7481-Old-Redmond-Rd-421-Redmond-WA-98052,48905499
290,4309-272nd-Ave-NE-Redmond-WA-98053,48731698
291,78-230th-Ave-NE-Redmond-WA-98053,2101510730
295,23856-NE-112th-Cir-2-Redmond-WA-98053,68478101
296,22807-NE-51st-St-Redmond-WA-98053,48724460
297,8417-169th-Pl-NE-101-Redmond-WA-98052,2101464775
298,25950-NE-29th-Pl-Redmond-WA-98053,2103816740
299,7930-7976-170th-Pl-NE-1-12-Redmond-WA-98052,2101198686
300,9412-167th-Ave-NE-Redmond-WA-98052,48657709
301,2808-W-Lake-Sammamish-Pkwy-NE-Redmond-WA-98052,48768258
306,17613-NE-138th-St-Redmond-WA-98052,48758657
307,9505-163rd-Pl-NE-Redmond-WA-98052,48876793
310,5906-158th-Way-NE-Redmond-WA-98052,48961301
311,18925-NE-103rd-St-Redmond-WA-98052,48667842
