,address,zid
0,27142-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2107727226
1,2635-NE-Jared-Ct-Issaquah-WA-98029,70578752
2,981-Pine-Crest-Cir-NE-Issaquah-WA-98029,121902590
3,10700-Upper-Preston-Rd-SE-Issaquah-WA-98027,2104955370
4,14900-Issaquah-Hobart-Rd-SE-Issaquah-WA-98027,2111697860
5,25525-SE-Tiger-Mountain-Rd-Issaquah-WA-98027,48729931
6,25000-SE-Mirrormont-Blvd-Issaquah-WA-98027,2108476003
7,23420-SE-Black-Nugget-Rd-UNIT-A101-Issaquah-WA-98029,58382623
8,1620-14th-Pl-NE-Issaquah-WA-98029,116542855
9,4421-244th-Pl-SE-Issaquah-WA-98029,49079990
10,18106-NW-Montreux-Dr-Issaquah-WA-98027,48970421
11,160-6th-Ave-SE-Issaquah-WA-98027,111705037
12,3566-NE-Harrison-Dr-Issaquah-WA-98029,70582329
13,4535-Providence-Point-Pl-SE-UNIT-204-Issaquah-WA-98029,63335690
14,6819-277TH-Way-SE-Issaquah-WA-98027,96678414
15,16625-Cedar-Grove-Rd-SE-Maple-Valley-WA-98038,48821160
16,8855-Renton-issaquah-Rd-SE-Issaquah-WA-98027,96657796
17,10716-Upper-Preston-Rd-SE-Issaquah-WA-98027,96670407
18,3026-277th-Pl-SE-Sammamish-WA-98075,63334175
19,8308-Renton-Issaquah-Rd-SE-Issaquah-WA-98027,48852870
20,2541-NW-Alpine-Crest-Way-Issaquah-WA-98027,96673041
21,24622-SE-Mirrormont-Blvd-Issaquah-WA-98027,48968792
22,25235-SE-Klahanie-Blvd-APT-A103-Issaquah-WA-98029,49081593
23,25780-SE-138TH-St-Issaquah-WA-98027,96701142
24,1050-1st-Pl-SE-Issaquah-WA-98027,48811527
25,788-Big-Tree-Dr-NW-Issaquah-WA-98027,60964001
26,1643-14th-Pl-NE-Issaquah-WA-98029,117643411
27,1736-10th-Ave-NE-UNIT-110-Issaquah-WA-98029,2109001110
28,945-Pinecrest-(Lot-48)-Cir-NE-Issaquah-WA-98029,2105097010
29,16313-258th-Ave-SE-Issaquah-WA-98027,48817152
30,927-4th-Ave-NE-Issaquah-WA-98029,84761099
31,27211-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968286
32,1880-25th-Ave-NE-APT-410-Issaquah-WA-98029,82365664
33,1731-10th-Ave-NE-UNIT-115-Issaquah-WA-98029,83231081
34,981-Pine-Crest-Cir-NE-LOT-45-Issaquah-WA-98029,2102980523
35,13516-251st-Ave-SE-Issaquah-WA-98027,48729904
36,960-NW-Inneswood-Pl-Issaquah-WA-98027,49142829
37,9303-240th-Ave-SE-Issaquah-WA-98027,48769508
38,27227-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968290
39,1725-25th-Walk-NE-Issaquah-WA-98029,80260381
40,545-SW-Ellerwood-St-Issaquah-WA-98027,96661424
41,2919-275th-Ave-SE-Sammamish-WA-98075,72497117
42,25801-SE-144th-Pl-Issaquah-WA-98027,48792439
43,206-Mountain-Park-Blvd-SW-B-103-Issaquah-WA-98027,2104112797
44,945-Pine-Crest-Cir-NE-Issaquah-WA-98029,2105062555
45,(Undisclosed-Address)-Issaquah-WA-98027,2103618360
46,(Undisclosed-Address)-Issaquah-WA-98027,2103618361
47,27235-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968281
48,27232-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968280
49,27219-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968283
50,27109-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968285
51,27224-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968284
52,243-Issaquah-Hobart-Rd-SE-Issaquah-WA-98027,2104631233
53,1617-14th-Pl-NE-Issaquah-WA-98029,117488031
54,260-264-3rd-Ave-NE-Issaquah-WA-98027,2102812087
55,2557-NE-Park-Dr-Issaquah-WA-98029,82365925
56,24630-SE-133rd-St-Issaquah-WA-98027,48729856
57,0-Xxx-Issaquah-WA-98027,2103066675
58,20404-SE-136th-St-Issaquah-WA-98027,49085105
59,9107-Renton-Issaquah-Rd-SE-Issaquah-WA-98027,96649445
60,24717-SE-45th-Pl-Issaquah-WA-98029,49079958
61,1790-Newport-Way-NW-Issaquah-WA-98027,48837657
62,88-Xx-314th-Ave-SE-Issaquah-WA-98027,2102828381
63,1782-11th-Ave-NE-Issaquah-WA-98029,60963713
64,200-Mt-Pilchuck-Ave-SW-Issaquah-WA-98027,48975426
65,18500-SE-65th-Pl-Issaquah-WA-98027,2107184051
66,60-SE-Bush-St-Issaquah-WA-98027,48794392
67,1880-25th-Ave-NE-N206-Issaquah-WA-98029,2103061272
68,273-SE-162nd-Pl-Issaquah-WA-98027,2103448961
69,4321-246th-Pl-SE-Issaquah-WA-98029,48903881
70,25025-SE-Klahanie-Blvd-Issaquah-WA-98029,80117804
71,1848-NE-Kenyon-Ct-Issaquah-WA-98029,61766619
72,27518-SE-28th-Pl-Sammamish-WA-98075,67683724
73,25025-SE-Klahanie-Blvd-Issaquah-WA-98029,80119423
74,65-Mt-Olympus-Dr-SW-Issaquah-WA-98027,48974962
75,25125-SE-Mirrormont-Pl-Issaquah-WA-98027,48968662
76,242ND-Ave-SE-LOT-1-Issaquah-WA-98027,2104311385
77,14528-274th-Ave-SE-Issaquah-WA-98027,49092457
78,242ND-Ave-SE-LOT-4-Issaquah-WA-98027,2104311386
79,1391-NE-Hickory-Ln-Issaquah-WA-98029,112898481
