,address,zid
107,Des-Moines-Memorial-Dr-S-Burien-WA-98148,2101332765
108,15021-28th-Ave-SW-Burien-WA-98166,49049472
109,695-S-163RD-Ln-Burien-WA-98148,96668134
110,198-Des-Moines-Memorial-Dr-S-Des-Moines-WA-98148,2109128105
111,13442-6th-Ave-S-Burien-WA-98168,48734288
112,1221-SW-126th-St-APT-A-Burien-WA-98146,49055764
113,335-S-163rd-St-Burien-WA-98148,2101311820
114,11906-23rd-Ave-SW-Burien-WA-98146,48713310
115,15244-24th-Ave-SW-Burien-WA-98166,2101288572
116,15711-4th-Ave-S-APT-33-Burien-WA-98148,49079332
117,16256-9th-Ave-SW-Burien-WA-98166,48839768
118,1411-SW-148th-St-Burien-WA-98166,49148619
119,593-S-163RD-Ln-Burien-WA-98148,96688170
120,16220-13th-Ave-SW-Burien-WA-98166,48839683
121,126-SW-129th-St-Burien-WA-98146,48651559
122,1347-SW-175th-St-Normandy-Park-WA-98166,48841802
123,15814-10th-Ave-SW-Burien-WA-98166,48712377
124,652-SW-150th-St-Burien-WA-98166,48850079
125,1036-SW-130TH-St-B-Burien-WA-98146,72496680
126,12701-Standring-Ln-SW-Burien-WA-98146,49056455
127,1247-SW-152nd-St-Burien-WA-98166,48767486
128,315-S-168th-St-Burien-WA-98148,48837362
129,16751-31st-Ave-SW-Burien-WA-98166,48838336
