,address,zid
100,1029-Belmont-Ave-E-APT-204-Seattle-WA-98102,58387421
101,1808-E-Highland-Dr-Seattle-WA-98112,48725378
102,532-Belmont-Ave-E-STUDIO-Seattle-WA-98102,2103230429
103,325-Harvard-Ave-E-APT-301-Seattle-WA-98102,2115164676
104,1435-E-John-St-UNIT-408-Seattle-WA-98112,2101274217
105,1964-Harvard-Ave-E-Seattle-WA-98102,2124797477
106,215-20th-Ave-E-APT-104-Seattle-WA-98112,58386475
107,1101-10th-Ave-E-APT-202-Seattle-WA-98102,2101528379
108,103-13th-Ave-E-Seattle-WA-98102,2101339525
109,506-E-Howell-St-APT-E305-Seattle-WA-98122,48657961
110,1627-15th-Ave-Seattle-WA-98122,2106710550
111,1000-E-Garfield-St-Seattle-WA-98102,48871559
112,957-12th-Ave-E-Seattle-WA-98102,48724886
113,1705-Belmont-Ave-Seattle-WA-98122,2112247374
114,321-Boylston-Ave-E-APT-308-Seattle-WA-98102,48873844
115,1000-Bellevue-Place-E-9-Seattle-WA-98102,2101631941
116,1153-17th-Ave-E-Seattle-WA-98112,48725241
117,1011-Belmont-Ave-E-APT-3-Seattle-WA-98102,2101647611
118,1125-E-Olive-St-STE-B-Seattle-WA-98122,72498026
119,320-Melrose-Ave-E-APT-503-Seattle-WA-98102,49051554
120,200-Belmont-Ave-E-1499045-Seattle-WA-98102,2102932715
121,535-16th-Ave-E-Seattle-WA-98112,2112527627
122,1114-Lakeview-Blvd-E-APT-B-Seattle-WA-98102,88876049
123,1707-Boylston-Ave-APT-209-Seattle-WA-98122,82364821
124,721-10th-Ave-E-Seattle-WA-98102,48819005
125,1185-Broadway-E-UNIT-PH7-Seattle-WA-98102,2101164072
126,756-Broadway-E-APT-104-Seattle-WA-98102,82363926
127,311-E-Republican-St-APT-402-Seattle-WA-98102,63263912
128,505-E-Denny-Way-APT-506-Seattle-WA-98122,48657911
129,15th-Ave-Seattle-WA-98122,2101385735
130,1103-20th-Ave-E-Seattle-WA-98112,48725484
131,1014-E-Roy-St-APT-35-Seattle-WA-98102,49089715
132,1185-Broadway-E-Seattle-WA-98102,2121744047
133,1610-Belmont-Ave-APT-505-Seattle-WA-98122,72496082
134,215-20th-Ave-E-APT-301-Seattle-WA-98112,52423404
135,621-12th-Ave-E-Seattle-WA-98102,49011283
136,336-17th-Ave-E-Seattle-WA-98112,48930299
137,530-Melrose-Ave-E-APT-101-Seattle-WA-98102,48886589
138,1110-E-Denny-Way-Seattle-WA-98122,48976103
139,1125-E-Olive-St-APT-502-Seattle-WA-98122,72495182
140,515-14th-Ave-E-Seattle-WA-98112,2103758079
141,1410-E-Pine-St-UNIT-W324-Seattle-WA-98122,2124190651
142,1512-Summit-Ave-Seattle-WA-98122,2103514206
143,1812-19th-Ave-APT-305-Seattle-WA-98122,2126244921
144,1408-12th-Ave-UNIT-502-Seattle-WA-98122,82363915
145,2020-E-Denny-Way-APT-B-Seattle-WA-98122,2126564934
146,232-Belmont-Ave-E-APT-303-Seattle-WA-98102,48819603
147,516-E-Thomas-St-APT-304-Seattle-WA-98102,48821223
148,1711-E-Olive-Way-APT-501-Seattle-WA-98102,68478240
149,801-E-Harrison-St-Seattle-WA-98102,2103555858
150,1811-E-Mercer-St-Seattle-WA-98112,48930203
151,411-Boylston-Ave-E-Seattle-WA-98102,48826207
152,1980-Harvard-Ave-E-Seattle-WA-98102,49004947
