,address,zid
101,3018-128th-Ave-SE-38-Bellevue-WA-98005,72495904
102,11004-NE-15th-St-Bellevue-WA-98004,48717994
103,12415-SE-4th-Pl-Bellevue-WA-98005,48854809
104,1723-146th-Ave-SE-Bellevue-WA-98007,49000606
105,14647-NE-30th-Pl-D7-Bellevue-WA-98007,2101663492
106,12605-SE-42nd-St-Bellevue-WA-98006,2101256722
107,177-107th-Ave-NE-APT-907-Bellevue-WA-98004,48683351
108,11058-NE-33rd-Pl-B9-Bellevue-WA-98004,72498875
109,10516-NE-32nd-Pl-APT-J106-Bellevue-WA-98004,49029380
110,4709-Somerset-Dr-SE-Bellevue-WA-98006,49062383
111,131-157th-Ave-NE-Bellevue-WA-98008,48913679
112,6326-170th-Pl-SE-Bellevue-WA-98006,84755355
113,14th-Ave-W-Seattle-WA-98119,2101165980
114,5423-134th-Ave-SE-Bellevue-WA-98006,48814672
115,13806-SE-42nd-Pl-Bellevue-WA-98006,49063151
116,3439C-14th-Ave-W-Seattle-WA-98119,2130184567
117,45-145th-Pl-SE-Bellevue-WA-98007,49112092
118,4106-Factoria-Blvd-SE-C111-Bellevue-WA-98006,2101212580
119,14405-NE-32nd-St-APT-K303-Bellevue-WA-98007,2101220404
120,6321-115th-Ct-SE-Bellevue-WA-98006,48865455
121,6327-121st-Pl-SE-Bellevue-WA-98006,48979938
122,932-W-Emerson-St-932B-Seattle-WA-98119,2101347036
123,724-96th-Ave-SE-Bellevue-WA-98004,48966418
124,3232-12th-Ave-W-Seattle-WA-98119,48825215
125,14212-SE-37th-St-Bellevue-WA-98006,48784755
126,9201-SE-Shoreland-Dr-Bellevue-WA-98004,48966657
127,17029-NE-28th-Pl-Bellevue-WA-98008,49001823
128,16093-SE-66th-St-Bellevue-WA-98006,55095070
129,17225-SE-47th-St-Bellevue-WA-98006,49059001
130,14605-NE-34th-St-H-1H1-Bellevue-WA-98007,48683255
131,4297-148th-Ave-NE-206-Bellevue-WA-98007,2101266210
132,1366-164th-Pl-NE-Bellevue-WA-98008,48858473
133,4422-158th-Ave-SE-Bellevue-WA-98006,120902351
134,3037-3rd-Ave-W-Seattle-WA-98119,49108940
135,3975-170th-Pl-NE-Bellevue-WA-98008,60876388
136,650-Bellevue-Way-NE-Bellevue-WA-98004,67686141
137,8-W-Fulton-St-Seattle-WA-98119,49009181
138,16404-NE-4th-St-Bellevue-WA-98008,48913063
139,1852-138th-Pl-SE-Bellevue-WA-98005,49059493
140,1620-187th-Ave-NE-Bellevue-WA-98008,48924675
141,16549-NE-27th-Pl-Bellevue-WA-98008,48662883
142,3-Glacier-Ky-Bellevue-WA-98006,48978403
143,17206-SE-46th-St-Bellevue-WA-98006,49059068
144,10325-SE-16th-St-Bellevue-WA-98004,49078656
145,342-102nd-Ave-SE-APT-101-Bellevue-WA-98004,48854857
146,13818-NE-48TH-Pl-Bellevue-WA-98005,48702584
147,4418-158th-Ave-SE-Bellevue-WA-98006,120902823
148,9632-Lake-Washington-Blvd-NE-Bellevue-WA-98004,48937422
149,(Undisclosed-Address)-Bellevue-WA-98004,2108961585
150,3401-169th-Ave-NE-Bellevue-WA-98008,49128995
151,169th-Ave-NE-Bellevue-WA-98008,2101331018
152,1702-126th-Ave-SE-Bellevue-WA-98005,49141744
153,3110-109th-Ave-SE-Bellevue-WA-98004,48799536
154,173-SE-42nd-Ct-Bellevue-WA-98006,2101204285
155,3408-161st-Ct-SE-APT-10-Bellevue-WA-98008,2101183792
156,5317-164th-Ave-SE-134-Bellevue-WA-98006,2101206139
157,2701-102nd-Pl-NE-Bellevue-WA-98004,96685934
158,4165-178th-Ln-SE-APT-104-Bellevue-WA-98008,48927632
159,11950-SE-4th-Pl-APT-402-Bellevue-WA-98005,52275306
160,1912-178th-Ave-NE-Bellevue-WA-98008,49129139
161,3765-148th-Ave-SE-Bellevue-WA-98006,48784529
162,1020-144th-Pl-SE-Bellevue-WA-98007,48753651
163,713-142nd-Pl-SE-Bellevue-WA-98007,2105356233
164,4630-Somerset-Pl-SE-Bellevue-WA-98006,49062457
165,15406-NE-15th-Pl-C-14-Bellevue-WA-98007,2101283612
166,15611-SE-24th-St-Bellevue-WA-98008,49005665
167,16245-NE-12th-Ct-APT-G96-Bellevue-WA-98008,49098793
168,14549-SE-26th-St-Bellevue-WA-98007,48700726
169,500-106th-Ave-NE-UNIT-1705-Bellevue-WA-98004,2101352702
170,10700-NE-4th-St-UNIT-1808-Bellevue-WA-98004,89209361
171,1326-Bellevue-Way-NE-Bellevue-WA-98004,2105562092
172,63-Etruria-St-APT-A-Seattle-WA-98109,63231212
173,661-W-Lake-Sammamish-Pkwy-NE-Bellevue-WA-98008,48885482
174,5211-116th-Ave-SE-Bellevue-WA-98006,48978952
175,16789-SE-49th-St-Bellevue-WA-98006,49113619
176,1619-167th-Ave-NE-Bellevue-WA-98008,48858523
177,16650-SE-42nd-Ln-L-4-Bellevue-WA-98006,2101297170
178,17024-NE-2nd-Pl-Bellevue-WA-98008,49106588
179,16646-SE-42nd-Ln-L-1-Bellevue-WA-98006,2101297174
180,12211-SE-59th-St-APT-66-Bellevue-WA-98006,48980191
181,512-141st-Ave-SE-APT-54-Bellevue-WA-98007,2128067144
182,17314-SE-42nd-Pl-Bellevue-WA-98006,49040416
183,5637-Pleasure-Point-Ln-SE-Bellevue-WA-98006,48774848
184,4533-174th-Ave-SE-Bellevue-WA-98006,49113801
185,6549-SE-Cougar-Mountain-Way-Bellevue-WA-98006,48924192
186,17218-SE-42nd-Pl-Bellevue-WA-98006,49040419
187,12309-SE-46th-Ct-Bellevue-WA-98006,48980412
188,1668-100th-Pl-SE-Bellevue-WA-98004,48898918
189,500-106th-Ave-NE-UNIT-907-Bellevue-WA-98004,2117537342
190,12822-SE-41st-Ln-Bellevue-WA-98006,2105049694
191,172-SE-64th-Ct-Lots-1-7-Bellevue-WA-98006,2101230274
192,127th-Pl-SE-Bellevue-WA-98006,2101247207
193,3410-161st-Ct-SE-F33-Bellevue-WA-98008,49133224
194,6516-150th-Pl-SE-Bellevue-WA-98006,48813616
195,2001-102nd-Pl-NE-Bellevue-WA-98004,2101313523
196,16106-SE-24th-St-Bellevue-WA-98008,48660007
197,5101-162nd-Pl-SE-Bellevue-WA-98006,96663570
198,2447-4th-Ave-W-Seattle-WA-98119,49014773
199,Meydenbauer-Way-SE-Bellevue-WA-98004,2101275169
200,2106-109th-Ave-SE-Bellevue-WA-98004,49031504
201,16639-SE-14th-St-Bellevue-WA-98008,49035067
202,827-170th-Pl-NE-Bellevue-WA-98008,48914202
203,1910-132nd-Ave-SE-APT-55-Bellevue-WA-98005,58387181
204,3050-14th-Ave-W-Seattle-WA-98119,2103513419
205,16248-NE-29th-St-Bellevue-WA-98008,49035146
206,10020-NE-28th-Pl-Bellevue-WA-98004,49000224
207,16231-NE-1st-St-Bellevue-WA-98008,48913439
208,15011-SE-49th-St-Bellevue-WA-98006,48781225
209,4516-150th-Ave-SE-Bellevue-WA-98006,48784935
210,5411-116th-Pl-SE-Bellevue-WA-98006,48979032
211,4106-Factoria-Blvd-SE-APT-114-Bellevue-WA-98006,49120697
212,842-100th-Ave-NE-APT-213-Bellevue-WA-98004,2101210196
213,13320-SE-44th-Pl-Bellevue-WA-98006,49062236
214,13638-SE-5th-St-Bellevue-WA-98005,48873458
215,17039-NE-38th-Pl-Bellevue-WA-98008,48773953
216,10932-NE-37th-Pl-2-Bellevue-WA-98004,2101329186
217,3411-14th-Ave-W-APT-6-Seattle-WA-98119,2101179034
218,10290-NE-12th-St-Bellevue-WA-98004,49099000
219,16430-NE-29th-St-Bellevue-WA-98008,48938163
220,2901-1st-Ave-N-Seattle-WA-98109,49009192
221,2nd-Ave-N-Seattle-WA-98109,2101245406
222,118-107th-Ave-NE-UNIT-B403-Bellevue-WA-98004,79978387
223,10234-NE-21st-Pl-Bellevue-WA-98004,49141243
224,2452-W-Lake-Sammamish-Pkwy-SE-Bellevue-WA-98008,48713670
225,10650-Ne-9th-Pl-UNIT-5209-Bellevue-WA-98004,2101199692
226,1017-W-Nickerson-St-APT-31-Seattle-WA-98119,48986770
227,1100-106th-Ave-NE-APT-202-Bellevue-WA-98004,54902110
228,16654-SE-26th-Pl-Bellevue-WA-98008,49068781
229,119-162nd-Ave-SE-Bellevue-WA-98008,48913328
230,9815-NE-30th-St-Bellevue-WA-98004,49080707
