,address,zid
104,350-Alabama-St-APT-9-San-Francisco-CA-94110,64971642
105,816-Dolores-St-San-Francisco-CA-94110,15146109
106,4143-24th-St-San-Francisco-CA-94114,2101164263
107,320-Alabama-St-APT-15-San-Francisco-CA-94110,64969463
108,1587-15th-St-APT-403-San-Francisco-CA-94103,2137358149
109,3463-17th-St-A-San-Francisco-CA-94110,2124543463
110,251-14th-St-San-Francisco-CA-94103,123597804
111,355-Buena-Vista-Ave-E-UNIT-506W-San-Francisco-CA-94117,2101151890
112,131-133-Arkansas-St-San-Francisco-CA-94107,15148916
113,246-Eureka-St-San-Francisco-CA-94114,15129420
114,370-Church-St-APT-K-San-Francisco-CA-94114,15143553
115,2299-Market-St-APT-204-San-Francisco-CA-94114,2101327067
116,674-Douglass-St-San-Francisco-CA-94114,15131522
117,414-Eureka-St-San-Francisco-CA-94114,15130669
118,3775-16th-St-San-Francisco-CA-94114,15127455
119,997-Carolina-St-San-Francisco-CA-94107,15151630
120,330-Shotwell-St-San-Francisco-CA-94110,2101290279
121,2169-Folsom-St-APT-S106-San-Francisco-CA-94110,2105580158
122,145-Alpine-Ter-San-Francisco-CA-94117,2139547222
123,3166-26th-St-3-San-Francisco-CA-94110,54854762
124,30-Abbey-St-San-Francisco-CA-94114,15143800
125,235-237-Jersey-St-San-Francisco-CA-94114,15180949
126,180-Dolores-St-APT-7-San-Francisco-CA-94103,2101690926
127,179-Douglass-St-APT-2-San-Francisco-CA-94114,2137408001
128,390-392-Fair-Oaks-St-San-Francisco-CA-94110,15180297
129,72-Alvarado-St-72A-San-Francisco-CA-94110,15146691
130,3278-21st-St-San-Francisco-CA-94110,15145644
131,3620-Market-St-APT-5-San-Francisco-CA-94131,15130572
132,602-604-Castro-St-San-Francisco-CA-94114,15129315
133,3861-25th-St-San-Francisco-CA-94114,15181352
134,269-Clinton-Park-San-Francisco-CA-94103,83153953
135,42-Hartford-St-San-Francisco-CA-94114,61288427
136,451-Kansas-St-UNIT-368-San-Francisco-CA-94107,89237753
137,888-7th-St-L19-San-Francisco-CA-94107,89240389
138,861-Rhode-Island-St-San-Francisco-CA-94107,15150459
139,164-166-Henry-St-San-Francisco-CA-94114,15142897
140,464-Collingwood-St-San-Francisco-CA-94114,64972386
141,451-Kansas-St-UNIT-631-San-Francisco-CA-94107,89240177
142,785-Dolores-St-San-Francisco-CA-94110,54854611
143,45-Hancock-St-2-San-Francisco-CA-94114,53734587
144,66-68-Prosper-St-San-Francisco-CA-94114,15143732
145,1385-Natoma-St-San-Francisco-CA-94103,119685135
