,address,zid
0,1469-Clayton-St-San-Francisco-CA-94114,116156404
1,990-Corbett-Ave-San-Francisco-CA-94131,15132172
2,1467-1469-Clayton-St-San-Francisco-CA-94114,2101172126
3,3840-Market-St-APT-3-San-Francisco-CA-94131,2101210926
4,3620-Market-St-APT-5-San-Francisco-CA-94131,15130572
5,998-Corbett-Ave-San-Francisco-CA-94131,15132175
6,587-Corbett-Ave-San-Francisco-CA-94114,64969129
